Order ID,Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
7097,2/7/2014,2014,12,2101.90,2214.00,112.10,Catalog,A. Datum Consumer Digital Camera M300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
133,7/10/2013,2013,13,3918.26,1661.60,-2256.66,Catalog,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,North Harford,United States
1611,2/10/2012,2012,5,164.62,57.50,-107.12,Catalog,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,North Harford,United States
539,20/6/2014,2014,12,757.22,2958.00,2200.78,Catalog,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,North Harford,United States
7118,3/9/2013,2013,24,443.02,7661.00,7217.98,Catalog,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,North Harford,United States
7122,10/3/2014,2014,10,3818.61,16000.00,12181.39,Catalog,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,North Harford,United States
6993,25/2/2012,2012,18,674.80,476.37,-198.43,Catalog,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
6994,23/12/2012,2012,9,114.35,792.00,677.65,Catalog,Adventure Works CRT15 E101 White,Adventure Works,Adventure Works,Monitors,Computers,North America,North Harford,United States
7004,18/4/2012,2012,40,2083.28,1439.60,-643.68,Catalog,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
7423,6/2/2014,2014,18,48.69,305.82,257.13,Catalog,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
941,3/2/2013,2013,18,70.96,742.79,671.84,Catalog,SV Keyboard E90 Black,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
7048,30/8/2013,2013,24,7317.48,4568.08,-2749.40,Catalog,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
930,3/4/2013,2013,10,630.87,690.00,59.13,Catalog,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,North Harford,United States
7062,9/2/2014,2014,36,68.83,496.57,427.74,Catalog,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
510,1/10/2014,2014,40,3909.69,5160.00,1250.31,Catalog,WWI LCD17W E200 White,Wide World Importers,Wide World Importers,Monitors,Computers,North America,North Harford,United States
7561,21/4/2012,2012,5,37.32,849.95,812.63,Store,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Nice,France
78,15/10/2013,2013,8,777.63,5172.60,4394.97,Store,WWI Projector 720p LCD56 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Nice,France
392,18/8/2012,2012,4,75.89,210.53,134.64,Store,SV 8xDVD E130 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Nice,France
946,26/1/2012,2012,4,17.44,67.96,50.52,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Ashgabat,Turkmenistan
153,20/6/2013,2013,12,592.24,2628.00,2035.76,Store,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Bangkok,Thailand
581,15/10/2012,2012,13,1447.94,8807.40,7359.46,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Port Washington,United States
1356,22/11/2014,2014,26,458.91,1048.22,589.30,Store,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
1042,16/7/2014,2014,12,9367.05,8388.00,-979.05,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Holyoke,United States
1379,18/8/2013,2013,9,4624.42,6081.30,1456.88,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,Europe,Edinburgh,United Kingdom
7032,3/1/2012,2012,4,4.57,61.16,56.60,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom
7092,31/5/2012,2012,5,547.34,890.00,342.66,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Waterbury,United States
508,10/7/2012,2012,10,108.34,269.90,161.56,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
7154,17/9/2013,2013,10,119.91,1780.00,1660.09,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Lafayette,United States
1538,13/2/2014,2014,9,190.88,1484.20,1293.32,Store,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,Asia,Busan,South Korea
7346,22/7/2012,2012,6,194.05,1050.20,856.15,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Buffalo,United States
7075,28/3/2012,2012,4,18.33,490.20,471.87,Store,Proseware LCD17W E202 Black,"Proseware, Inc.",Proseware,Monitors,Computers,Asia,Canberra,Australia
7103,1/4/2012,2012,10,40.70,438.10,397.40,Store,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Wheat Ridge,United States
7100,24/9/2012,2012,10,7698.51,3100.00,-4598.51,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Virginia Beach,United States
155,16/9/2013,2013,10,87.99,2290.00,2202.01,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Virginia Beach,United States
7483,6/1/2014,2014,9,1974.52,989.55,-984.97,Store,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Hong Kong,China
7060,21/12/2012,2012,13,4.50,2046.00,2041.50,Store,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
808,25/6/2013,2013,12,1504.00,3627.00,2123.00,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fall City,United States
7081,20/3/2012,2012,18,25.65,3893.00,3867.35,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
7046,19/6/2014,2014,6,48.82,203.40,154.58,Store,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Islamabad,Pakistan
7053,18/4/2012,2012,12,2475.23,8248.20,5772.97,Store,Contoso Projector 720p M620 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Asia,Islamabad,Pakistan
7147,2/3/2012,2012,4,21.29,627.00,605.71,Store,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
1402,12/6/2013,2013,12,81.15,575.40,494.25,Store,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Islamabad,Pakistan
7240,9/12/2013,2013,26,10.09,1036.05,1025.97,Store,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Kolkata,India
1528,25/3/2012,2012,12,2128.81,3720.00,1591.19,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Saint Petersburg,Russia
6991,25/11/2013,2013,8,1145.87,2088.00,942.13,Store,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Saint Petersburg,Russia
1168,7/3/2014,2014,18,2743.67,10282.80,7539.13,Store,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Shanghai,China
627,16/3/2012,2012,9,317.74,6151.20,5833.46,Store,WWI Projector 720p LCD56 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Asia,Mumbai,India
585,14/3/2014,2014,20,896.07,1553.60,657.53,Store,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Green Bay,United States
1096,24/6/2014,2014,12,33.96,2760.80,2726.84,Store,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Green Bay,United States
6984,21/9/2013,2013,10,4269.93,15922.00,11652.07,Store,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,New Delhi,India
7324,11/5/2013,2013,12,184.82,1872.00,1687.18,Store,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Wide World Importers,Recording Pen,Audio,Asia,New Delhi,India
7094,25/8/2012,2012,12,160.08,3588.00,3427.92,Store,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Lewisville,United States
6997,25/4/2013,2013,10,15.82,469.90,454.08,Store,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lewisville,United States
7125,16/9/2013,2013,10,1072.99,2499.90,1426.91,Store,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Lewisville,United States
1451,20/6/2014,2014,24,1103.67,1864.32,760.65,Store,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Osaka,Japan
7066,15/4/2013,2013,24,1584.08,8376.00,6791.92,Store,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,Asia,Shanghai,China
7442,1/7/2012,2012,10,121.13,2290.00,2168.87,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Dublin,Ireland
7188,14/3/2013,2013,9,2.10,805.98,803.88,Store,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Singapore,Singapore
7565,4/4/2012,2012,10,474.34,2290.00,1815.66,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Berthoud,United States
272,16/8/2013,2013,12,262.65,2628.00,2365.35,Store,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Berthoud,United States
127,11/2/2012,2012,9,1635.97,2038.10,402.13,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Oswego,United States
1483,10/10/2012,2012,8,512.27,1786.20,1273.93,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Landstuhl,Germany
1371,10/2/2012,2012,6,526.45,1086.80,560.35,Store,Contoso Screen 100in E010 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Landstuhl,Germany
841,20/6/2012,2012,6,253.26,466.08,212.82,Store,Contoso 4GB Flash MP3 Player E401 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Queens,United States
7113,18/6/2013,2013,12,6625.57,14028.30,7402.73,Store,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,Queens,United States
7091,23/12/2013,2013,13,268.60,8039.10,7770.50,Store,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Tokyo,Japan
7107,13/10/2012,2012,13,360.75,3830.14,3469.39,Store,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,San Antonio,United States
1009,1/8/2013,2013,10,689.48,1340.00,650.52,Store,Contoso 8GB MP3 Player new model M820 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Yerevan,Armenia
1095,5/11/2013,2013,8,22.56,920.00,897.44,Store,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,Europe,Athens,Greece
7098,20/1/2012,2012,12,4260.87,2242.84,-2018.03,Store,A. Datum All in One Digital Camera M200 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Koln,Germany
7028,8/12/2011,2011,4,7.60,46.62,39.02,Store,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Koln,Germany
761,13/3/2012,2012,6,30.91,287.70,256.79,Store,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Koln,Germany
942,18/4/2012,2012,10,1344.24,2992.30,1648.06,Store,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Bucharest,Romania
287,10/8/2012,2012,12,405.63,10167.30,9761.67,Store,Adventure Works LCD24W X300 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Beaumont,United States
320,2/1/2013,2013,9,508.89,7821.00,7312.11,Store,Adventure Works LCD24W X300 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Norfolk,United States
1423,5/10/2013,2013,8,230.77,799.92,569.15,Store,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Copenhagen,Denmark
1639,19/1/2014,2014,9,1689.65,4449.11,2759.46,Store,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Adventure Works,Desktops,Computers,North America,Greenville,United States
7115,22/9/2014,2014,8,110.83,4351.20,4240.37,Store,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,Europe,Knotty Ash,United Kingdom
7058,10/12/2011,2011,80,177.98,376.36,198.37,Store,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Europe,Knotty Ash,United Kingdom
1084,25/10/2014,2014,16,193.65,1076.40,882.75,Store,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,Europe,Knotty Ash,United Kingdom
7480,20/6/2013,2013,24,1196.39,5425.64,4229.25,Store,WWI Desktop PC1.80 E1800 White,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Key West,United States
7194,30/4/2012,2012,10,175.27,2992.30,2817.03,Store,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Koln,Germany
390,15/7/2012,2012,4,65.19,204.84,139.65,Store,SV 8xDVD E130 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Koln,Germany
234,1/5/2012,2012,5,1.79,84.95,83.16,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Lancashire,United Kingdom
1493,15/4/2014,2014,10,160.20,1340.00,1179.80,Store,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,West Yorkshire,United Kingdom
7153,8/6/2013,2013,10,141.97,405.50,263.53,Store,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,West Yorkshire,United Kingdom
827,28/6/2012,2012,10,132.42,2992.30,2859.88,Store,Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Milan,Italy
20,21/6/2014,2014,20,1962.09,2999.00,1036.91,Store,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,Europe,Moscow,Russia
7102,20/2/2014,2014,18,0.86,1059.05,1058.19,Store,Adventure Works CRT17 E105 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Rochester,United States
194,1/1/2013,2013,9,126.04,237.51,111.47,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Rochester,United States
7035,8/5/2012,2012,5,0.92,950.00,949.08,Store,Contoso Screen 100in E010 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Rochester,United States
7132,7/3/2012,2012,6,22.96,77.94,54.98,Store,SV DVD Movies E100 Yellow,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Nizhny Novgorod,Russia
7123,28/7/2014,2014,9,0.75,98.90,98.15,Store,Contoso Smart Battery M901 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Bamberg,Germany
270,22/4/2013,2013,10,4488.68,5880.00,1391.32,Store,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Milwaukee,United States
485,21/9/2014,2014,20,2484.50,6520.00,4035.50,Store,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,New York,United States
6981,4/11/2012,2012,8,4123.63,4468.80,345.17,Store,"A. Datum SLR Camera 35"" X358 Silver",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,Europe,Stockport,United Kingdom
7635,12/11/2012,2012,8,260.39,357.12,96.74,Store,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Stockport,United Kingdom
109,17/7/2013,2013,9,6.52,234.03,227.51,Store,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Strasbourg,France
60,24/8/2013,2013,12,63.28,3034.50,2971.22,Store,Contoso 32GB Video MP3 Player M3200 Pink,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Alexandria,United States
176,2/7/2014,2014,24,2157.32,3538.82,1381.50,Store,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,North America,Alexandria,United States
1158,8/10/2014,2014,13,278.91,149.50,-129.41,Store,Contoso Smart Battery M901 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Alexandria,United States
7120,9/3/2012,2012,5,952.84,840.00,-112.84,Store,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Poestenkill,United States
7063,17/6/2012,2012,12,6012.12,17901.00,11888.88,Store,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Poestenkill,United States
1692,17/12/2011,2011,4,1.97,234.60,232.63,Store,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,Europe,Valletta,Malta
